CHF,SEK,ZAR,NOK,DKK,15,AUD,49,JPY,19,1,Date
4.0989,0.355,0.1994,0.3447,0.5385,2.6796,2.4227,4.0139,2.7124,4.5361,3.639,4/25/2023
4.1121,0.3558,0.202,0.3459,0.5404,2.7028,2.4459,4.0286,2.7194,4.5499,3.661,4/24/2023
4.0891,0.3537,0.2024,0.343,0.537,2.7038,2.4474,4.0023,2.731,4.5339,3.656,4/23/2023
4.0891,0.3537,0.2024,0.343,0.537,2.7038,2.4474,4.0023,2.731,4.5339,3.656,4/22/2023
4.0891,0.3537,0.2024,0.343,0.537,2.7038,2.4474,4.0023,2.731,4.5339,3.656,4/21/2023
4.0877,0.3542,0.2013,0.3451,0.5379,2.7131,2.4584,4.0092,2.7156,4.547,3.654,4/20/2023
4.066,0.3532,0.1998,0.3461,0.5366,2.7208,2.4494,3.9985,2.7118,4.5359,3.659,4/19/2023
4.0682,0.354,0.2007,0.349,0.5371,2.7278,2.4574,4.0027,2.7204,4.533,3.647,4/18/2023
4.0792,0.353,0.2011,0.3515,0.5371,2.7286,2.4459,4.0027,2.7214,4.5275,3.647,4/17/2023
4.123,0.357,0.2023,0.3552,0.5434,2.7469,2.4776,4.0492,2.7657,4.5804,3.661,4/16/2023
4.123,0.357,0.2023,0.3552,0.5434,2.7469,2.4776,4.0492,2.7657,4.5804,3.661,4/15/2023
4.123,0.357,0.2023,0.3552,0.5434,2.7469,2.4776,4.0492,2.7657,4.5804,3.661,4/14/2023
4.1025,0.3539,0.2009,0.3513,0.5406,2.7293,2.4589,4.0285,2.743,4.5735,3.655,4/13/2023
4.0064,0.346,0.1971,0.3451,0.53,2.6863,2.4171,3.9489,2.7203,4.5029,3.624,4/12/2023
4.0064,0.346,0.1971,0.3451,0.53,2.6863,2.4171,3.9489,2.7203,4.5029,3.624,4/11/2023
3.9022,0.3453,0.1997,0.346,0.5219,2.6524,2.4073,3.8879,2.6796,4.4529,3.564,4/10/2023
3.9022,0.3453,0.1997,0.346,0.5219,2.6524,2.4073,3.8879,2.6796,4.4529,3.564,4/9/2023
3.9022,0.3453,0.1997,0.346,0.5219,2.6524,2.4073,3.8879,2.6796,4.4529,3.564,4/8/2023
3.9022,0.3453,0.1997,0.346,0.5219,2.6524,2.4073,3.8879,2.6796,4.4529,3.564,4/7/2023
3.9022,0.3453,0.1997,0.346,0.5219,2.6524,2.4073,3.8879,2.6796,4.4529,3.564,4/6/2023
3.9022,0.3453,0.1997,0.346,0.5219,2.6524,2.4073,3.8879,2.6796,4.4529,3.564,4/5/2023
3.9022,0.3453,0.1997,0.346,0.5219,2.6524,2.4073,3.8879,2.6796,4.4529,3.564,4/4/2023
3.9255,0.3459,0.2011,0.3463,0.5239,2.6685,2.4243,3.9037,2.7023,4.4466,3.593,4/3/2023
3.9455,0.3491,0.2029,0.3465,0.5279,2.6667,2.4159,3.9322,2.7068,4.4672,3.615,4/2/2023
3.9455,0.3491,0.2029,0.3465,0.5279,2.6667,2.4159,3.9322,2.7068,4.4672,3.615,4/1/2023
3.9455,0.3491,0.2029,0.3465,0.5279,2.6667,2.4159,3.9322,2.7068,4.4672,3.615,3/31/2023
3.914,0.3449,0.1985,0.3438,0.523,2.6469,2.4015,3.8962,2.7012,4.4262,3.586,3/30/2023
3.8777,0.3424,0.1968,0.3422,0.5191,2.624,2.3789,3.8671,2.6931,4.3952,3.566,3/29/2023
3.8534,0.3413,0.1938,0.3393,0.5134,2.5847,2.3587,3.8255,2.6985,4.3509,3.534,3/28/2023
3.883,0.342,0.1942,0.3387,0.5145,2.5954,2.3662,3.8336,2.706,4.3654,3.557,3/27/2023
3.9522,0.35,0.1996,0.3479,0.5254,2.6408,2.4219,3.9143,2.7868,4.4461,3.628,3/26/2023
3.9522,0.35,0.1996,0.3479,0.5254,2.6408,2.4219,3.9143,2.7868,4.4461,3.628,3/25/2023
3.9522,0.35,0.1996,0.3479,0.5254,2.6408,2.4219,3.9143,2.7868,4.4461,3.628,3/24/2023
3.9399,0.3502,0.1989,0.3481,0.5274,2.6421,2.4263,3.9284,2.7515,4.4384,3.612,3/23/2023
3.9491,0.3523,0.1979,0.3461,0.528,2.6581,2.4357,3.9325,2.739,4.4704,3.642,3/22/2023
3.9519,0.3541,0.1965,0.3471,0.5284,2.6701,2.4408,3.9351,2.7637,4.4727,3.65,3/21/2023
3.9654,0.3524,0.199,0.3449,0.5285,2.6824,2.4611,3.9345,2.8077,4.4956,3.677,3/20/2023
3.9599,0.3499,0.2001,0.3434,0.5241,2.6767,2.4588,3.9026,2.7558,4.4489,3.667,3/19/2023
3.9599,0.3499,0.2001,0.3434,0.5241,2.6767,2.4588,3.9026,2.7558,4.4489,3.667,3/18/2023
3.9599,0.3499,0.2001,0.3434,0.5241,2.6767,2.4588,3.9026,2.7558,4.4489,3.667,3/17/2023
3.9577,0.3474,0.1994,0.3405,0.5214,2.6691,2.4377,3.8828,2.7715,4.4236,3.667,3/16/2023
3.9493,0.3441,0.1984,0.3403,0.5182,2.6472,2.4186,3.8583,2.7239,4.3964,3.641,3/15/2023
3.9832,0.3454,0.2004,0.3442,0.5235,2.6545,2.4265,3.897,2.7067,4.4247,3.627,3/14/2023
3.979,0.3382,0.1995,0.3401,0.5205,2.6317,2.41,3.8751,2.7307,4.3813,3.626,3/13/2023
3.8638,0.3342,0.195,0.3361,0.5111,2.5981,2.3677,3.8037,2.628,4.3087,3.595,3/12/2023
3.8638,0.3342,0.195,0.3361,0.5111,2.5981,2.3677,3.8037,2.628,4.3087,3.595,3/11/2023
3.8638,0.3342,0.195,0.3361,0.5111,2.5981,2.3677,3.8037,2.628,4.3087,3.595,3/10/2023
3.8399,0.3366,0.1939,0.338,0.5114,2.61,2.3821,3.8057,2.6411,4.2789,3.598,3/9/2023
3.8365,0.3419,0.1968,0.3429,0.5129,2.6333,2.412,3.8173,2.6361,4.3064,3.589,3/8/2023
3.8365,0.3419,0.1968,0.3429,0.5129,2.6333,2.412,3.8173,2.6361,4.3064,3.589,3/7/2023
3.8365,0.3419,0.1968,0.3429,0.5129,2.6333,2.412,3.8173,2.6361,4.3064,3.589,3/6/2023
3.906,0.349,0.2015,0.3516,0.5223,2.7013,2.4767,3.8873,2.6907,4.3914,3.664,3/5/2023
3.906,0.349,0.2015,0.3516,0.5223,2.7013,2.4767,3.8873,2.6907,4.3914,3.664,3/4/2023
3.906,0.349,0.2015,0.3516,0.5223,2.7013,2.4767,3.8873,2.6907,4.3914,3.664,3/3/2023
3.8705,0.3472,0.2003,0.349,0.5202,2.6755,2.4522,3.8716,2.665,4.364,3.642,3/2/2023
3.8844,0.35,0.1999,0.3519,0.5212,2.6747,2.4635,3.8795,2.6862,4.3809,3.636,3/1/2023
3.9109,0.3512,0.1989,0.3547,0.5228,2.7031,2.4687,3.8913,2.6815,4.4349,3.668,2/28/2023
3.9059,0.3506,0.1995,0.3536,0.5212,2.7008,2.4669,3.8788,2.6954,4.4007,3.673,2/27/2023
3.9091,0.3516,0.1992,0.3544,0.5206,2.6952,2.4814,3.8752,2.7073,4.4018,3.659,2/26/2023
3.9091,0.3516,0.1992,0.3544,0.5206,2.6952,2.4814,3.8752,2.7073,4.4018,3.659,2/25/2023
3.9091,0.3516,0.1992,0.3544,0.5206,2.6952,2.4814,3.8752,2.7073,4.4018,3.659,2/24/2023
3.8771,0.3469,0.1973,0.3502,0.5154,2.6706,2.4674,3.8364,2.6763,4.3531,3.613,2/23/2023
3.9471,0.3532,0.2005,0.355,0.5231,2.7031,2.4987,3.8945,2.7187,4.4264,3.663,2/22/2023
3.946,0.3532,0.2001,0.3553,0.5222,2.711,2.5072,3.8886,2.7079,4.4172,3.649,2/21/2023
3.8622,0.3444,0.1969,0.3476,0.5112,2.6467,2.4608,3.807,2.6577,4.2859,3.563,2/20/2023
3.8256,0.3387,0.1952,0.345,0.5094,2.6407,2.4332,3.7937,2.6449,4.258,3.566,2/19/2023
3.8256,0.3387,0.1952,0.345,0.5094,2.6407,2.4332,3.7937,2.6449,4.258,3.566,2/18/2023
3.8256,0.3387,0.1952,0.345,0.5094,2.6407,2.4332,3.7937,2.6449,4.258,3.566,2/17/2023
3.8368,0.3402,0.195,0.3465,0.5084,2.642,2.4454,3.7877,2.6437,4.2639,3.538,2/16/2023
3.825,0.3399,0.1963,0.3467,0.5073,2.6323,2.4312,3.7802,2.6434,4.2551,3.529,2/15/2023
3.8146,0.3396,0.1962,0.3466,0.5055,2.6261,2.4403,3.7666,2.6499,4.2741,3.502,2/14/2023
3.839,0.3391,0.197,0.3491,0.5077,2.6551,2.4566,3.7821,2.6688,4.2781,3.54,2/13/2023
3.8008,0.3375,0.1972,0.3456,0.5047,2.6111,2.4332,3.7578,2.6786,4.2459,3.507,2/12/2023
3.8008,0.3375,0.1972,0.3456,0.5047,2.6111,2.4332,3.7578,2.6786,4.2459,3.507,2/11/2023
3.8008,0.3375,0.1972,0.3456,0.5047,2.6111,2.4332,3.7578,2.6786,4.2459,3.507,2/10/2023
3.8003,0.3372,0.1977,0.3444,0.5048,2.6044,2.4366,3.757,2.667,4.2428,3.489,2/9/2023
3.7834,0.3296,0.1983,0.3389,0.5023,2.5979,2.4257,3.7379,2.6571,4.2075,3.481,2/8/2023
3.7481,0.3267,0.1971,0.3341,0.4996,2.5861,2.406,3.7176,2.6275,4.1608,3.473,2/7/2023
3.7483,0.3284,0.1972,0.3379,0.5023,2.5844,2.3949,3.7386,2.6269,4.1801,3.474,2/6/2023
3.722,0.3276,0.1985,0.3385,0.4987,2.5455,2.3988,3.7128,2.6429,4.1596,3.398,2/5/2023
3.722,0.3276,0.1985,0.3385,0.4987,2.5455,2.3988,3.7128,2.6429,4.1596,3.398,2/4/2023
3.722,0.3276,0.1985,0.3385,0.4987,2.5455,2.3988,3.7128,2.6429,4.1596,3.398,2/3/2023
3.7624,0.3312,0.2007,0.3436,0.5057,2.5751,2.4384,3.7621,2.657,4.219,3.422,2/2/2023
3.7716,0.3317,0.1997,0.3467,0.506,2.5954,2.4464,3.7639,2.6627,4.2602,3.456,2/1/2023
3.7515,0.332,0.1989,0.3453,0.5061,2.5847,2.4331,3.7646,2.6657,4.28,3.475,1/31/2023
3.7687,0.3355,0.2003,0.3506,0.508,2.6014,2.4537,3.779,2.6644,4.2967,3.468,1/30/2023
3.7259,0.3337,0.1995,0.3472,0.5025,2.5769,2.4402,3.7374,2.6468,4.2511,3.438,1/29/2023
3.7259,0.3337,0.1995,0.3472,0.5025,2.5769,2.4402,3.7374,2.6468,4.2511,3.438,1/28/2023
3.7259,0.3337,0.1995,0.3472,0.5025,2.5769,2.4402,3.7374,2.6468,4.2511,3.438,1/27/2023
3.7042,0.3318,0.1989,0.344,0.4981,2.5391,2.4184,3.7045,2.6176,4.2119,3.399,1/26/2023
3.6571,0.329,0.1962,0.3397,0.4927,2.5202,2.386,3.6642,2.5978,4.1542,3.37,1/25/2023
3.6447,0.3298,0.1953,0.3419,0.4923,2.5249,2.3657,3.6629,2.5892,4.1445,3.373,1/24/2023
3.6686,0.3301,0.1968,0.3435,0.4943,2.5268,2.3653,3.6777,2.5964,4.1765,3.38,1/23/2023
3.7116,0.3307,0.1975,0.3447,0.4966,2.5306,2.3651,3.6948,2.6411,4.2109,3.407,1/22/2023
3.7116,0.3307,0.1975,0.3447,0.4966,2.5306,2.3651,3.6948,2.6411,4.2109,3.407,1/21/2023
3.7116,0.3307,0.1975,0.3447,0.4966,2.5306,2.3651,3.6948,2.6411,4.2109,3.407,1/20/2023
3.7205,0.3313,0.1974,0.3428,0.4956,2.5254,2.3461,3.6871,2.6522,4.2079,3.408,1/19/2023
3.7035,0.3282,0.1985,0.3437,0.4925,2.5297,2.3744,3.6639,2.6179,4.1859,3.381,1/18/2023
3.7096,0.3277,0.1998,0.3442,0.4974,2.5477,2.3748,3.6996,2.6542,4.1877,3.418,1/17/2023
3.6876,0.3284,0.2001,0.3454,0.4971,2.552,2.3814,3.6985,2.6616,4.1683,3.417,1/16/2023
3.6696,0.3285,0.2034,0.3456,0.497,2.5548,2.3796,3.6973,2.6504,4.1717,3.41,1/15/2023
3.6696,0.3285,0.2034,0.3456,0.497,2.5548,2.3796,3.6973,2.6504,4.1717,3.41,1/14/2023
3.6696,0.3285,0.2034,0.3456,0.497,2.5548,2.3796,3.6973,2.6504,4.1717,3.41,1/13/2023
3.6732,0.3269,0.2028,0.3438,0.4958,2.5554,2.3664,3.6885,2.624,4.1633,3.429,1/12/2023
3.7239,0.3293,0.2032,0.3452,0.4992,2.5733,2.3801,3.7125,2.603,4.1876,3.458,1/11/2023
3.7643,0.333,0.2036,0.349,0.5014,2.5931,2.3878,3.7288,2.6275,4.2195,3.48,1/10/2023
3.7826,0.334,0.2052,0.3524,0.5021,2.6127,2.4177,3.7347,2.6398,4.2442,3.496,1/9/2023
3.783,0.3312,0.2066,0.346,0.5023,2.6098,2.3965,3.7355,2.6466,4.2191,3.556,1/8/2023
3.783,0.3312,0.2066,0.346,0.5023,2.6098,2.3965,3.7355,2.6466,4.2191,3.556,1/7/2023
3.783,0.3312,0.2066,0.346,0.5023,2.6098,2.3965,3.7355,2.6466,4.2191,3.556,1/6/2023
3.8049,0.3349,0.2068,0.3497,0.5034,2.6131,2.4107,3.7439,2.6603,4.2376,3.529,1/5/2023
3.8005,0.3353,0.2098,0.3487,0.503,2.6037,2.4202,3.7409,2.6972,4.2515,3.527,1/4/2023
3.7618,0.3342,0.2063,0.354,0.5,2.5918,2.3652,3.7188,2.6951,4.2137,3.532,1/3/2023
3.8151,0.3373,0.2071,0.3572,0.5047,2.5966,2.3913,3.753,2.667,4.2376,3.519,1/2/2023
3.8151,0.3373,0.2071,0.3572,0.5047,2.5966,2.3913,3.753,2.667,4.2376,3.519,1/1/2023
3.8151,0.3373,0.2071,0.3572,0.5047,2.5966,2.3913,3.753,2.667,4.2376,3.519,12/31/2022
3.8151,0.3373,0.2071,0.3572,0.5047,2.5966,2.3913,3.753,2.667,4.2376,3.519,12/30/2022
3.8186,0.3369,0.2067,0.3565,0.5052,2.5993,2.3718,3.7567,2.6402,4.2461,3.531,12/29/2022
3.8024,0.3381,0.2052,0.359,0.5046,2.6113,2.3944,3.7524,2.639,4.2591,3.524,12/28/2022
3.7795,0.3351,0.2045,0.3566,0.503,2.594,2.3653,3.7401,2.6348,4.2243,3.512,12/27/2022
3.7513,0.3338,0.2041,0.3543,0.4984,2.5675,2.3395,3.7055,2.6338,4.2179,3.493,12/26/2022
3.7513,0.3338,0.2041,0.3543,0.4984,2.5675,2.3395,3.7055,2.6338,4.2179,3.493,12/25/2022
3.7513,0.3338,0.2041,0.3543,0.4984,2.5675,2.3395,3.7055,2.6338,4.2179,3.493,12/24/2022
3.7513,0.3338,0.2041,0.3543,0.4984,2.5675,2.3395,3.7055,2.6338,4.2179,3.493,12/23/2022
3.7497,0.3345,0.2032,0.3554,0.4966,2.5508,2.3381,3.6933,2.6322,4.1877,3.477,12/22/2022
3.7572,0.3339,0.2011,0.3543,0.4968,2.5513,2.3271,3.6952,2.6367,4.2126,3.477,12/21/2022
3.7306,0.3322,0.1997,0.3497,0.4941,2.5443,2.3015,3.6754,2.6154,4.1975,3.469,12/20/2022
3.6935,0.3321,0.1991,0.3477,0.4909,2.52,2.3103,3.6514,2.5254,4.194,3.441,12/19/2022
3.7206,0.3334,0.196,0.3498,0.4937,2.5265,2.3104,3.6721,2.5172,4.1994,3.451,12/18/2022
3.7206,0.3334,0.196,0.3498,0.4937,2.5265,2.3104,3.6721,2.5172,4.1994,3.451,12/17/2022
3.7206,0.3334,0.196,0.3498,0.4937,2.5265,2.3104,3.6721,2.5172,4.1994,3.451,12/16/2022
3.6919,0.3342,0.1984,0.3502,0.4889,2.5225,2.3177,3.6363,2.5042,4.2265,3.425,12/15/2022
3.6752,0.3339,0.199,0.35,0.4879,2.5136,2.3382,3.6304,2.5256,4.2233,3.41,12/14/2022
3.6631,0.3327,0.1945,0.3459,0.4865,2.5201,2.3235,3.6188,2.4953,4.2213,3.433,12/13/2022
3.6772,0.332,0.1959,0.343,0.4868,2.5074,2.319,3.6209,2.5037,4.2108,3.428,12/12/2022
3.6637,0.3312,0.1985,0.343,0.4856,2.5082,2.3138,3.6122,2.5111,4.1905,3.42,12/11/2022
3.6637,0.3312,0.1985,0.343,0.4856,2.5082,2.3138,3.6122,2.5111,4.1905,3.42,12/10/2022
3.6637,0.3312,0.1985,0.343,0.4856,2.5082,2.3138,3.6122,2.5111,4.1905,3.42,12/9/2022
3.66,0.3317,0.2007,0.3446,0.4865,2.5281,2.3212,3.619,2.517,4.1936,3.441,12/8/2022
3.6639,0.3316,0.1994,0.3437,0.4872,2.5184,2.3021,3.624,2.5079,4.1949,3.445,12/7/2022
3.6232,0.3287,0.1966,0.3426,0.4813,2.5015,2.2919,3.5798,2.4948,4.1526,3.408,12/6/2022
3.6209,0.3289,0.1969,0.3468,0.4812,2.5235,2.3037,3.5786,2.5051,4.1624,3.386,12/5/2022
3.6119,0.3279,0.1934,0.347,0.4788,2.5144,2.3061,3.5607,2.5258,4.1493,3.379,12/4/2022
3.6119,0.3279,0.1934,0.347,0.4788,2.5144,2.3061,3.5607,2.5258,4.1493,3.379,12/3/2022
3.6119,0.3279,0.1934,0.347,0.4788,2.5144,2.3061,3.5607,2.5258,4.1493,3.379,12/2/2022
3.6188,0.3269,0.1945,0.3483,0.4797,2.5409,2.3232,3.5673,2.5087,4.1623,3.414,12/1/2022
3.6229,0.3261,0.2031,0.3468,0.4792,2.5455,2.3183,3.5642,2.4822,4.1333,3.441,11/30/2022
3.6112,0.3267,0.2023,0.3449,0.4787,2.5491,2.3124,3.5608,2.4846,4.1221,3.431,11/29/2022
3.6439,0.3304,0.2008,0.3474,0.4842,2.5589,2.3054,3.601,2.4881,4.1584,3.438,11/28/2022
3.6188,0.3281,0.1994,0.3448,0.4781,2.5587,2.3033,3.5558,2.4524,4.1313,3.419,11/27/2022
3.6188,0.3281,0.1994,0.3448,0.4781,2.5587,2.3033,3.5558,2.4524,4.1313,3.419,11/26/2022
3.6188,0.3281,0.1994,0.3448,0.4781,2.5587,2.3033,3.5558,2.4524,4.1313,3.419,11/25/2022
3.6271,0.327,0.2009,0.3435,0.4783,2.5614,2.3068,3.5578,2.4717,4.1447,3.42,11/24/2022
3.638,0.3272,0.2013,0.3439,0.4794,2.5724,2.296,3.5654,2.4457,4.1248,3.453,11/23/2022
3.6391,0.3254,0.2013,0.3414,0.4796,2.5946,2.3091,3.5671,2.4594,4.1307,3.475,11/22/2022
3.6182,0.3231,0.199,0.3382,0.4771,2.5809,2.2941,3.5482,2.4439,4.0963,3.464,11/21/2022
3.648,0.3274,0.1997,0.3428,0.4835,2.6068,2.3278,3.5965,2.4815,4.1333,3.477,11/20/2022
3.648,0.3274,0.1997,0.3428,0.4835,2.6068,2.3278,3.5965,2.4815,4.1333,3.477,11/19/2022
3.648,0.3274,0.1997,0.3428,0.4835,2.6068,2.3278,3.5965,2.4815,4.1333,3.477,11/18/2022
3.644,0.3264,0.1978,0.3414,0.4808,2.586,2.3091,3.576,2.4717,4.0979,3.457,11/17/2022
3.6371,0.3278,0.1981,0.3435,0.4788,2.5791,2.3139,3.562,2.4546,4.0732,3.421,11/16/2022
3.6566,0.3312,0.1996,0.3457,0.4813,2.5865,2.3203,3.58,2.4685,4.0778,3.435,11/15/2022
3.6276,0.3294,0.198,0.3427,0.475,2.5855,2.2938,3.5328,2.4437,4.0464,3.438,11/14/2022
3.5908,0.3284,0.1998,0.3438,0.4759,2.5933,2.2984,3.5401,2.4522,4.0526,3.451,11/13/2022
3.5908,0.3284,0.1998,0.3438,0.4759,2.5933,2.2984,3.5401,2.4522,4.0526,3.451,11/12/2022
3.5908,0.3284,0.1998,0.3438,0.4759,2.5933,2.2984,3.5401,2.4522,4.0526,3.451,11/11/2022
3.6026,0.3258,0.2002,0.3417,0.4766,2.6272,2.2782,3.5452,2.433,4.0565,3.563,11/10/2022
3.6054,0.3288,0.1991,0.3451,0.4793,2.6378,2.2951,3.565,2.4317,4.0632,3.543,11/9/2022
3.5691,0.3259,0.1987,0.3434,0.475,2.6173,2.2882,3.5334,2.4143,4.0487,3.532,11/8/2022
3.5745,0.3269,0.1982,0.3453,0.4748,2.6239,2.2859,3.5324,2.413,4.0546,3.54,11/7/2022
3.532,0.3204,0.1954,0.3394,0.4682,2.612,2.265,3.485,2.411,4,3.564,11/6/2022
3.532,0.3204,0.1954,0.3394,0.4682,2.612,2.265,3.485,2.411,4,3.564,11/5/2022
3.532,0.3204,0.1954,0.3394,0.4682,2.612,2.265,3.485,2.411,4,3.564,11/4/2022
3.5233,0.3184,0.1934,0.3365,0.4678,2.5887,2.2457,3.4824,2.4079,4.0052,3.569,11/3/2022
3.552,0.3213,0.1953,0.3419,0.4704,2.6005,2.2699,3.501,2.4032,4.0666,3.54,11/2/2022
3.5248,0.3209,0.1923,0.3396,0.4699,2.5801,2.2522,3.498,2.3737,4.0607,3.53,11/1/2022
3.5248,0.3209,0.1923,0.3396,0.4699,2.5801,2.2522,3.498,2.3737,4.0607,3.53,10/31/2022
3.562,0.3218,0.1963,0.343,0.4738,2.6049,2.2761,3.5258,2.4123,4.0822,3.544,10/30/2022
3.562,0.3218,0.1963,0.343,0.4738,2.6049,2.2761,3.5258,2.4123,4.0822,3.544,10/29/2022
3.562,0.3218,0.1963,0.343,0.4738,2.6049,2.2761,3.5258,2.4123,4.0822,3.544,10/28/2022
3.5626,0.3236,0.195,0.3427,0.4756,2.5919,2.2752,3.5386,2.4097,4.0776,3.525,10/27/2022
3.5404,0.321,0.1946,0.339,0.4719,2.5903,2.2715,3.5106,2.3832,4.0557,3.501,10/26/2022
3.5497,0.3192,0.1925,0.3374,0.4717,2.5898,2.2462,3.5088,2.3895,4.0312,3.559,10/25/2022
3.552,0.3159,0.194,0.3363,0.4701,2.5939,2.2402,3.4969,2.3821,4.0368,3.557,10/24/2022
3.533,0.3148,0.1939,0.3336,0.4678,2.5754,2.2258,3.4797,2.3603,3.9678,3.56,10/23/2022
3.533,0.3148,0.1939,0.3336,0.4678,2.5754,2.2258,3.4797,2.3603,3.9678,3.56,10/22/2022
3.533,0.3148,0.1939,0.3336,0.4678,2.5754,2.2258,3.4797,2.3603,3.9678,3.56,10/21/2022
3.5301,0.3162,0.1936,0.3343,0.4668,2.5836,2.2328,3.4728,2.3694,3.9759,3.551,10/20/2022
3.528,0.3161,0.1941,0.3328,0.4652,2.5668,2.2244,3.4603,2.3659,3.9791,3.541,10/19/2022
3.5516,0.3185,0.1951,0.3341,0.4675,2.5695,2.2255,3.4773,2.3703,3.9878,3.533,10/18/2022
3.544,0.3145,0.1949,0.3347,0.4648,2.575,2.2366,3.4571,2.4027,3.9958,3.547,10/17/2022
3.544,0.3145,0.1949,0.3347,0.4648,2.575,2.2366,3.4571,2.4027,3.9958,3.547,10/16/2022
3.544,0.3145,0.1949,0.3347,0.4648,2.575,2.2366,3.4571,2.4027,3.9958,3.547,10/15/2022
3.544,0.3145,0.1949,0.3347,0.4648,2.575,2.2366,3.4571,2.4027,3.9958,3.547,10/14/2022
3.5783,0.3148,0.195,0.3329,0.4666,2.5884,2.2466,3.4711,2.4359,3.9649,3.576,10/13/2022
3.5803,0.3141,0.196,0.3316,0.4651,2.5852,2.2324,3.4601,2.4354,3.9341,3.565,10/12/2022
3.5845,0.3165,0.1974,0.3336,0.4675,2.5884,2.2456,3.4774,2.4576,3.9614,3.58,10/11/2022
3.5595,0.3171,0.1958,0.3294,0.4646,2.5694,2.2627,3.4559,2.4336,3.9466,3.525,10/10/2022
3.5595,0.3171,0.1958,0.3294,0.4646,2.5694,2.2627,3.4559,2.4336,3.9466,3.525,10/9/2022
3.5595,0.3171,0.1958,0.3294,0.4646,2.5694,2.2627,3.4559,2.4336,3.9466,3.525,10/8/2022
3.5595,0.3171,0.1958,0.3294,0.4646,2.5694,2.2627,3.4559,2.4336,3.9466,3.525,10/7/2022
3.5983,0.3225,0.1983,0.3355,0.4702,2.5876,2.2882,3.4982,2.4447,3.9832,3.538,10/6/2022
3.6243,0.3218,0.1991,0.3314,0.4706,2.6096,2.3141,3.4998,2.4737,4.0205,3.583,10/5/2022
3.6243,0.3218,0.1991,0.3314,0.4706,2.6096,2.3141,3.4998,2.4737,4.0205,3.583,10/4/2022
3.6243,0.3218,0.1991,0.3314,0.4706,2.6096,2.3141,3.4998,2.4737,4.0205,3.583,10/3/2022
3.6288,0.319,0.1978,0.3323,0.4687,2.5922,2.3088,3.4858,2.4549,3.9619,3.543,10/2/2022
3.6288,0.319,0.1978,0.3323,0.4687,2.5922,2.3088,3.4858,2.4549,3.9619,3.543,10/1/2022
3.6288,0.319,0.1978,0.3323,0.4687,2.5922,2.3088,3.4858,2.4549,3.9619,3.543,9/30/2022
3.6044,0.3125,0.1968,0.3277,0.461,2.5815,2.2863,3.4284,2.4439,3.8354,3.536,9/29/2022
3.5725,0.3105,0.1959,0.3245,0.4553,2.5705,2.272,3.3854,2.4454,3.7782,3.536,9/28/2022
3.56,0.3131,0.1967,0.3336,0.4587,2.5822,2.3037,3.411,2.4515,3.9022,3.489,9/27/2022
3.56,0.3131,0.1967,0.3336,0.4587,2.5822,2.3037,3.411,2.4515,3.9022,3.489,9/26/2022
3.56,0.3131,0.1967,0.3336,0.4587,2.5822,2.3037,3.411,2.4515,3.9022,3.489,9/25/2022
3.56,0.3131,0.1967,0.3336,0.4587,2.5822,2.3037,3.411,2.4515,3.9022,3.489,9/24/2022
3.56,0.3131,0.1967,0.3336,0.4587,2.5822,2.3037,3.411,2.4515,3.9022,3.489,9/23/2022
3.5309,0.3151,0.1973,0.3355,0.4608,2.5783,2.3055,3.4268,2.4347,3.9281,3.474,9/22/2022
3.5969,0.3147,0.1963,0.3352,0.4619,2.5901,2.3119,3.4348,2.4043,3.928,3.464,9/21/2022
3.5628,0.3178,0.194,0.335,0.4627,2.5895,2.3088,3.4412,2.3958,3.9378,3.439,9/20/2022
3.5696,0.3189,0.1943,0.3352,0.4626,2.5908,2.305,3.4407,2.4036,3.9224,3.449,9/19/2022
3.5716,0.3192,0.195,0.3352,0.4613,2.5917,2.2979,3.4307,2.401,3.9177,3.444,9/18/2022
3.5716,0.3192,0.195,0.3352,0.4613,2.5917,2.2979,3.4307,2.401,3.9177,3.444,9/17/2022
3.5716,0.3192,0.195,0.3352,0.4613,2.5917,2.2979,3.4307,2.401,3.9177,3.444,9/16/2022
3.591,0.3214,0.1962,0.3398,0.462,2.6094,2.3145,3.4354,2.3974,3.9547,3.442,9/15/2022
3.5742,0.3218,0.1969,0.3396,0.4617,2.6034,2.3076,3.4331,2.398,3.9683,3.436,9/14/2022
3.5335,0.3217,0.197,0.3409,0.4587,2.5864,2.3169,3.411,2.3587,3.9306,3.354,9/13/2022
3.5489,0.3232,0.1983,0.3448,0.4624,2.6102,2.3286,3.4388,2.3746,3.9591,3.392,9/12/2022
3.5662,0.3241,0.1975,0.3464,0.4638,2.6291,2.3449,3.4493,2.4041,3.9696,3.417,9/11/2022
3.5662,0.3241,0.1975,0.3464,0.4638,2.6291,2.3449,3.4493,2.4041,3.9696,3.417,9/10/2022
3.5662,0.3241,0.1975,0.3464,0.4638,2.6291,2.3449,3.4493,2.4041,3.9696,3.417,9/9/2022
3.5231,0.3205,0.1972,0.3414,0.4615,2.612,2.3141,3.432,2.3879,3.9584,3.425,9/8/2022
3.4858,0.3179,0.1975,0.3423,0.4572,2.6097,2.31,3.3999,2.3762,3.9404,3.434,9/7/2022
3.4809,0.3175,0.199,0.3432,0.4564,2.6023,2.3163,3.3936,2.4076,3.9572,3.416,9/6/2022
3.4775,0.3157,0.1979,0.3421,0.4555,2.597,2.3197,3.3873,2.43,3.9276,3.415,9/5/2022
